año,ncodi,totalcompra,producfarma,materialsani,implantes,restomateriasani,servcontratado,trabajocontratado,xrestocompras,variaexistencias,servexteriores,sumistro,xrestoserviexter,gastopersonal,sueldos,indemnizacion,segsocempresa,otrgassocial,dotaamortizacion,perdidadeterioro,xrestogasto,totcompragasto
2018,346,797729,46002,27251,0.0,27251.0,11363.0,584061.0,129052,3669.0,425314,235132,190182.0,4029724,3045308,6441.0,955264,22711.0,577193.0,37945.0,242416.0,6113990
2018,27,521928,84226,11913,0.0,11913.0,0.0,354194.0,71595,820.0,214090,74127,139963.0,1425889,1091866,2727.0,330508,788.0,233335.0,46202.0,724.0,2442988
2018,165,1870536,669048,177503,1873.0,175630.0,,966221.0,57764,-18161.0,650947,71598,579349.0,1684279,1297961,0.0,384265,2053.0,120439.0,63764.0,192331.0,4564135
2018,956,40414429,25184819,12160819,3492269.0,8668550.0,0.0,2063528.0,1005263,244074.0,2309446,2309446,0.0,77382432,61111857,0.0,16035892,234683.0,0.0,0.0,0.0,120350381
2018,413,588328,60000,26000,0.0,26000.0,417328.0,61000.0,24000,0.0,58200,58200,,1645318,1114581,0.0,530737,,0.0,0.0,0.0,2291846
2018,149,1834754,219282,527014,22570.0,504444.0,0.0,1088458.0,0,-31714.0,835511,66207,769304.0,1459504,1149173,4500.0,305831,0.0,188853.0,0.0,31517.0,4318425
2018,612,14555744,2356994,3522455,703729.0,2818726.0,6605955.0,1229581.0,840759,-12452.0,2906341,2065550,840791.0,10908896,8426536,442.0,2303733,178185.0,1259942.0,0.0,261259.0,29879730
2018,559,3491210,561650,1342036,736954.0,605082.0,0.0,1443382.0,144142,56193.0,2482110,173368,2308742.0,2631467,2083288,11615.0,518074,18490.0,254879.0,0.0,24961.0,8940820
2018,7,3002060,234351,1083597,167770.0,915827.0,0.0,1587820.0,96292,27126.0,625617,114352,511265.0,2487733,1974022,0.0,504224,9487.0,229348.0,5024.0,388397.0,6765305
2018,283,22415401,2952682,4595946,1884008.0,2711938.0,12882143.0,1622738.0,361892,565698.0,3797854,362111,3435743.0,13724528,10911250,168078.0,2552304,92896.0,1274878.0,384165.0,543104.0,42705628
2018,37,173623,15023,2627,0.0,2627.0,0.0,43568.0,112405,900.0,472424,39951,432473.0,641947,529902,0.0,112045,0.0,71396.0,0.0,262095.0,1622385
2018,153,19398078,1259807,3464356,1629745.0,1834611.0,13181763.0,1368890.0,123262,30413.0,4509916,323019,4186897.0,8008641,6176133,946.0,1751652,79910.0,1227518.0,486983.0,356982.0,34018531
2018,547,31691769,16120853,7125626,1497340.0,5628286.0,2166600.0,3734884.0,2543806,1111418.0,1309800,0,1309800.0,71184351,56331242,0.0,14758400,94709.0,0.0,0.0,183775.0,105481113
2018,397,1171383,232722,347291,0.0,347291.0,1185.0,311483.0,278702,0.0,111249,97173,14076.0,8606159,6616013,0.0,1990146,0.0,0.0,0.0,0.0,9888791
2018,556,17156542,8326514,4778579,958537.0,3820042.0,177041.0,1734584.0,2139824,0.0,1070919,86279,984640.0,50454478,40093535,0.0,10360943,0.0,0.0,0.0,83077.0,68765016
2018,42,318383,42731,25143,0.0,25143.0,0.0,124322.0,126187,0.0,269514,61598,207916.0,1584885,1203292,0.0,378319,3274.0,86961.0,0.0,217459.0,2477202
2018,31,1208327,80359,191195,0.0,191195.0,100706.0,88092.0,747975,-19232.0,572858,142606,430252.0,3588624,2789299,9150.0,778002,12173.0,788612.0,0.0,233019.0,6372208
2018,740,139548832,63681642,47884238,16059154.0,31825084.0,8400927.0,9996826.0,9585199,2678642.0,7189102,376945,6812157.0,242641896,190246679,0.0,51897659,497558.0,4452277.0,0.0,231223.0,396741972
2018,217,2885999,564795,1500600,229165.0,1271435.0,14418.0,880876.0,-74690,-75026.0,4934259,174902,4759357.0,8535369,6906308,6229.0,1877135,-254303.0,1074516.0,134638.0,5741068.0,23230823
2018,863,1426043,278613,899478,364931.0,534547.0,123979.0,248580.0,-124607,-13587.0,1003641,118622,885019.0,2936942,2295197,0.0,598790,42955.0,345637.0,56088.0,2219193.0,7973957
2018,889,129703243,56754952,42977193,13146426.0,29830767.0,12825904.0,10163673.0,6981521,-983609.0,10593888,2854152,7739736.0,185481390,146248099,0.0,38857789,375502.0,6511775.0,148914.0,174908.0,331630509
2018,984,11482975,978885,170184,58387.0,111797.0,0.0,6084741.0,4249165,-45413.0,2732021,421690,2310331.0,11465236,8869539,175461.0,2348917,71319.0,1646078.0,947783.0,316560.0,28545240
2018,1106,2388876,535732,530187,165975.0,364212.0,851456.0,389145.0,82356,42032.0,770006,65002,705004.0,968373,721631,8621.0,230921,7200.0,623049.0,19564.0,14356.0,4826256
2018,1146,183532,25788,44480,0.0,44480.0,0.0,95589.0,17675,380.0,72431,27113,45318.0,657051,509574,0.0,143436,4041.0,0.0,0.0,0.0,913394
2018,34,274265,26934,49091,,49091.0,0.0,60635.0,137605,0.0,238923,42294,196629.0,751875,572142,0.0,174996,4737.0,31006.0,25161.0,14476.0,1335706
2018,791,6572653,1414361,2659376,1595308.0,1064068.0,1626028.0,456137.0,416751,-2903.0,3681785,300687,3381098.0,9362258,7569205,94757.0,1676532,21764.0,549724.0,115982.0,427693.0,20707192
2018,181,680784,357492,70241,9961.0,60280.0,108128.0,130759.0,14164,0.0,187626,45638,141988.0,1441239,1103304,9711.0,326216,2008.0,182495.0,0.0,8199.0,2500343
2018,430,861005,26440,521087,208435.0,312652.0,156000.0,154978.0,2500,-3324.0,538036,39500,498536.0,2275108,1701965,941.0,491217,80985.0,203405.0,0.0,0.0,3874230
2018,715,41486113,22409601,12980882,5372198.0,7608684.0,0.0,6778019.0,-682389,-47523.0,5547267,1287767,4259500.0,64067789,50172332,21632.0,13348909,524916.0,2225555.0,2522020.0,-677500.0,115123721
2018,521,1610030,201813,260813,73490.0,187323.0,977839.0,85664.0,83901,-21718.0,604489,124546,479943.0,2218215,1773537,0.0,444413,265.0,544648.0,209125.0,12843.0,5177632
2018,524,11402685,2063121,3216398,1538718.0,1677680.0,2746830.0,2732647.0,643689,-89766.0,2493668,552750,1940918.0,12354836,9184037,511863.0,2539289,119647.0,1172866.0,374575.0,744438.0,28453302
2018,432,809294,37050,247546,82141.0,165405.0,336403.0,149820.0,38475,-10160.0,440036,39346,400690.0,993098,786057,3055.0,203846,140.0,155872.0,89551.0,51960.0,2529651
2018,19,136971,32490,86487,0.0,86487.0,0.0,17994.0,0,0.0,442581,47766,394815.0,467569,353824,0.0,111806,1939.0,69298.0,0.0,40401.0,1156820
2018,25,116529,16622,1652,0.0,1652.0,0.0,13061.0,85194,-2655.0,529092,43866,485226.0,672411,522243,0.0,147124,3044.0,647.0,59460.0,90136.0,1465620
2018,26,488592,81370,51445,,51445.0,0.0,166109.0,189668,0.0,374425,84864,289561.0,1268939,997601,0.0,269726,1612.0,133731.0,0.0,20098.0,2285785
2018,890,84322502,39428046,22452057,4548401.0,17903656.0,8589388.0,8912411.0,4940600,0.0,3075621,2350989,724632.0,117006927,96054610,0.0,20943541,8776.0,0.0,0.0,323770.0,204728820
2018,904,13384524,6258420,3563818,721968.0,2841850.0,1363395.0,1414669.0,784222,0.0,488194,373173,115021.0,18572528,15246763,0.0,3324372,1393.0,0.0,0.0,51392.0,32496638
2018,957,160562408,78043243,54975972,17230994.0,37744978.0,3829847.0,18826982.0,4886364,-51222.0,19251970,5116508,14135462.0,206121825,167856244,,37848911,416670.0,0.0,0.0,357444.0,386242425
2018,939,138326484,61869242,54128245,18378179.0,35750066.0,6846564.0,11354076.0,4128357,225502.0,10153339,3076216,7077123.0,183362001,145234913,0.0,37871952,255136.0,0.0,0.0,836462.0,332903788
2018,236,6683222,2671082,44410,0.0,44410.0,3141542.0,723653.0,102535,46970.0,1255269,369448,885821.0,8615938,6814144,0.0,1792910,8884.0,666626.0,31394.0,215685.0,17515104
2018,735,133225789,67193125,36051492,9327126.0,26724366.0,10648693.0,11298173.0,8034306,1269627.0,8596616,633065,7963551.0,236104278,184342936,,51016335,745007.0,4013369.0,0.0,158378.0,383368057
2018,146,2240502,1260034,0,0.0,0.0,0.0,305476.0,674992,0.0,237707,237707,0.0,16913287,12924530,209542.0,3562013,217202.0,121038.0,0.0,195474.0,19708008
2018,363,8218421,789778,2997824,1330697.0,1667127.0,2542232.0,1619135.0,269452,32474.0,2070081,378438,1691643.0,14486616,11242675,9777.0,2996568,237596.0,1742119.0,20587.0,497149.0,27067447
2018,187,11159440,1303500,4935245,3209900.0,1725345.0,2787580.0,1585579.0,547536,67300.0,4945091,723895,4221196.0,12067717,9412747,8671.0,2526478,119821.0,925437.0,59235.0,321819.0,29546039
2018,265,2326590,487527,209653,30958.0,178695.0,1422477.0,206933.0,0,4488.0,556069,389384,166685.0,1742526,1316127,0.0,419857,6542.0,417315.0,0.0,16947.0,5063935
2018,295,7073233,922380,1163803,277906.0,885897.0,3792093.0,1137601.0,57356,-135817.0,1459355,383629,1075726.0,5523831,4349228,35637.0,1138966,0.0,969014.0,-318958.0,,14570658
2018,496,7504650,1475147,5672544,1804574.0,3867970.0,59870.0,924075.0,-626986,-11871.0,10792869,377149,10415720.0,13522916,10750522,0.0,2778824,-6430.0,944033.0,312795.0,15558314.0,48623706
2018,77,446710,213422,0,0.0,0.0,0.0,79998.0,153290,0.0,3465,3465,0.0,4668965,3571266,65818.0,984099,47782.0,21007.0,0.0,51101.0,5191248
2018,391,994827,533704,0,0.0,0.0,0.0,449896.0,11227,0.0,726660,48799,677861.0,1053397,807355,6000.0,240042,0.0,248422.0,12239.0,355048.0,3390593
2018,240,5112842,1299075,3400737,1445890.0,1954847.0,38366.0,966220.0,-591556,14048.0,4812498,182627,4629871.0,9288922,7406040,0.0,1859266,23616.0,767734.0,183813.0,4437073.0,24616930
2018,448,2974069,953838,1848600,112902.0,1735698.0,0.0,0.0,171631,374557.0,1765639,83217,1682422.0,29756817,20367932,1651748.0,6046446,1690691.0,786332.0,13590.0,0.0,35671004
2018,151,693300,182302,169120,0.0,169120.0,0.0,51651.0,290227,0.0,40014,9975,30039.0,6215878,4662776,0.0,1553102,0.0,0.0,0.0,25568.0,6974760
2018,425,1960440,381955,806266,67607.0,738659.0,6548.0,662036.0,103635,0.0,313670,362,313308.0,12766996,9921401,605644.0,2239951,0.0,0.0,0.0,0.0,15041106
2018,300,5820066,29285,1226950,834250.0,392700.0,2802650.0,1275411.0,485770,21820.0,1187792,190210,997582.0,4858427,3913250,6475.0,927856,10846.0,476200.0,342710.0,211721.0,12918736
2018,339,7384857,2226870,4990274,1095985.0,3894289.0,8744.0,535864.0,-376895,13354.0,5127171,271969,4855202.0,8404795,6724091,0.0,1786165,-105461.0,968944.0,157854.0,8216275.0,30273250
2018,874,19608613,12041638,6725432,1218109.0,5507323.0,0.0,211840.0,629703,-498963.0,5271145,200371,5070774.0,70091548,55762231,0.0,14196070,133247.0,1030525.0,0.0,129248.0,95632116
2018,905,123811305,56009385,52475600,13123931.0,39351669.0,0.0,10687611.0,4638709,-851424.0,8865843,704502,8161341.0,211843873,164437661,0.0,47045950,360262.0,5618724.0,0.0,521667.0,349809988
2018,1123,1034751,0,175835,0.0,175835.0,0.0,858916.0,0,58365.0,592859,55206,537653.0,910188,725529,0.0,182574,2085.0,100475.0,0.0,6584.0,2703222
2018,736,195943269,79253190,59761201,16581132.0,43180069.0,6704502.0,48458570.0,1765806,-18383.0,4349198,1308635,3040563.0,219372374,171731600,,47092349,548425.0,2097880.0,0.0,0.0,421744338
2018,459,621237,43843,162973,10906.0,152067.0,0.0,84483.0,329938,0.0,447791,66486,381305.0,2612826,1957918,0.0,548671,106237.0,239010.0,0.0,39252.0,3960116
2018,320,5125114,233216,474509,75959.0,398550.0,3003244.0,1255925.0,158220,-7304.0,920081,206320,713761.0,4631080,3433000,3990.0,1009415,184675.0,795208.0,27943.0,44246.0,11536368
2018,45,1712056,270006,33663,0.0,33663.0,0.0,457134.0,951253,-14298.0,857916,417260,440656.0,7619176,5779817,19565.0,1779079,40715.0,666773.0,2892.0,523762.0,11368277
2018,618,14893640,5239309,3956250,847206.0,3109044.0,316843.0,5059973.0,321265,0.0,567357,494458,72899.0,31679948,25060017,0.0,6597257,22674.0,0.0,0.0,42575.0,47183520
2018,463,32653199,18522898,7129421,1442605.0,5686816.0,1057817.0,5638526.0,304537,110000.0,5164255,1317832,3846423.0,52744143,41663757,42905.0,11018221,19260.0,0.0,0.0,0.0,90671597
2018,891,10404320,2396753,5015436,1805557.0,3209879.0,1107666.0,1595224.0,289241,3789.0,3664768,454278,3210490.0,7777308,6041061,0.0,1728326,7921.0,677995.0,177788.0,55177.0,22761145
2018,958,43859992,22503877,11599270,2902895.0,8696375.0,4645688.0,2813512.0,2297645,525394.0,2372889,989499,1383390.0,66682086,53007214,0.0,13572741,102131.0,0.0,0.0,197806.0,113638167
2018,244,1807792,521244,174310,2219.0,172091.0,0.0,1055002.0,57236,-26001.0,614680,109852,504828.0,1864407,1432557,0.0,430706,1144.0,97158.0,3474.0,91570.0,4453080
2018,28,416329,113635,3042,0.0,3042.0,0.0,141441.0,158211,0.0,40803,26878,13925.0,1396234,1061049,0.0,335185,0.0,0.0,0.0,3078.0,1856444
2018,444,7880331,437748,1647781,123067.0,1524714.0,417013.0,5286028.0,91761,-464774.0,561038,210255,350783.0,2923649,2240467,14699.0,656953,11530.0,492386.0,0.0,223848.0,11616478
2018,479,1056987,198839,189234,0.0,189234.0,36728.0,567626.0,64560,0.0,350267,134455,215812.0,3091506,2325021,463.0,736136,29886.0,249260.0,0.0,81914.0,4829934
2018,285,12840843,3738704,3287340,109128.0,3178212.0,4550522.0,868113.0,396164,9170.0,2147282,361692,1785590.0,11237733,8499915,64227.0,2631245,42346.0,642809.0,25467.0,126649.0,27029953
2018,253,36724317,5294366,7658492,2316854.0,5341638.0,17400471.0,6217631.0,153357,-530810.0,8194367,810621,7383746.0,13749937,10848985,31026.0,2848643,21283.0,1154060.0,99666.0,283621.0,59675158
2018,481,7843227,1600877,1260219,147350.0,1112869.0,4550086.0,121568.0,310477,-21700.0,2529104,273197,2255907.0,3910966,2648647,13654.0,1252949,-4284.0,364578.0,865256.0,225993.0,15717424
2018,540,15283409,1866071,4234364,1009838.0,3224526.0,6738456.0,1993416.0,451102,0.0,1356724,490155,866569.0,10208929,7718505,144353.0,2331687,14384.0,0.0,534076.0,1824186.0,29207324
2018,332,80078,18512,53816,0.0,53816.0,0.0,418.0,7332,-823.0,121196,14416,106780.0,260197,207906,0.0,52291,0.0,21349.0,0.0,0.0,481997
2018,41,136297,6723,320,0.0,320.0,0.0,0.0,129254,0.0,107785,53425,54360.0,816950,645925,,171025,0.0,9500.0,0.0,57649.0,1128181
2018,510,4506164,343864,548106,11045.0,537061.0,3191849.0,181087.0,241258,2511.0,971781,230945,740836.0,3486451,2745216,6860.0,733585,790.0,306555.0,36433.0,257408.0,9567303
2018,305,1082580,48736,120461,353.0,120108.0,202557.0,664634.0,46192,,96151,34680,61471.0,4766627,3811128,,955499,,,,33020.0,5978378
2018,708,16309936,5320834,4525891,1578063.0,2947828.0,1724262.0,4151277.0,587672,,1009498,1008813,685.0,37110842,30073660,10277.0,7026905,,,,158963.0,54589239
2018,755,265391374,100736477,87380805,29701236.0,57679569.0,31511974.0,36363710.0,9398408,,9460692,8069096,1391596.0,354278153,285328806,866874.0,68082473,,,,2492104.0,631622323
2018,750,148256570,57228724,48580908,17910659.0,30670249.0,17142705.0,18446549.0,6857684,,4879639,4098170,781469.0,218932299,176803322,196730.0,41932247,,,,310760.0,372379268
2018,696,75236937,29993492,22161021,7946907.0,14214114.0,6309300.0,15096025.0,1677099,,2372277,2226210,146067.0,124631472,100949226,91711.0,23590535,,,,548082.0,202788768
2018,421,7347626,267750,2793635,1453986.0,1339649.0,2261090.0,1914584.0,110567,30268.0,1391332,423011,968321.0,8269945,6054082,46330.0,1796187,373346.0,848308.0,0.0,8849.0,17896328
2018,827,270292,257261,4308,0.0,4308.0,1293.0,7430.0,0,0.0,0,0,0.0,6234658,5747158,0.0,468815,18685.0,0.0,0.0,0.0,6504950
2018,933,16578697,1475393,9617615,2416583.0,7201032.0,1400790.0,3438687.0,646212,10317.0,4637145,1163941,3473204.0,37639875,29449042,127129.0,7788595,275109.0,2393629.0,447351.0,162363.0,61869377
2018,1030,12926705,1696395,2142861,2099851.0,43010.0,8299242.0,672524.0,115683,-12495.0,2265783,684466,1581317.0,6626463,4960540,44028.0,1610257,11638.0,2245320.0,306652.0,1925120.0,26283548
2018,1003,2802462,94006,906768,382475.0,524293.0,509338.0,1191780.0,100570,,382596,262219,120377.0,9567808,7592017,,1975791,,,,53137.0,12806003
2018,1050,1752822,32240,325803,85133.0,240670.0,328452.0,1005613.0,60714,,250799,172239,78560.0,5789466,4647237,,1142229,,,,39401.0,7832488
2018,1043,12332778,873265,2166166,69133.0,2097033.0,7026491.0,2057130.0,209726,-38639.0,3437394,437750,2999644.0,7107789,5587847,0.0,1502176,17766.0,378499.0,149000.0,60061.0,23426882
2018,1128,3321639,126721,1087497,581009.0,506488.0,470360.0,1545108.0,91953,,477993,316352,161641.0,13365651,10774582,,2591069,,,,109304.0,17274587
2018,1125,29468,10484,5000,0.0,5000.0,4800.0,1400.0,7784,1500.0,81136,77918,3218.0,491841,371973,0.0,119755,113.0,57912.0,0.0,7917.0,669774
2018,1135,2372790,66954,658030,256215.0,401815.0,330154.0,1257581.0,60071,,364045,249980,114065.0,8797269,6895901,,1901368,,,,35792.0,11569896
2018,934,26018465,11396813,6593586,1208908.0,5384678.0,4139112.0,2094727.0,1794227,0.0,1926596,969549,957047.0,54138825,43204392,0.0,10901621,32812.0,0.0,0.0,266887.0,82350773
2018,629,46852689,15322295,23821140,6067100.0,17754040.0,5909642.0,1.0,1799611,19983.0,15854196,2221746,13632450.0,79180982,63925534,0.0,14905767,349681.0,2182092.0,513161.0,3484494.0,148087597
2018,21,2232908,117535,356999,0.0,356999.0,220903.0,1438624.0,98847,4272.0,786129,311830,474299.0,11453679,8978713,0.0,2474966,0.0,355381.0,159216.0,34836.0,15026421
2018,615,27810701,10480067,4931079,1201307.0,3729772.0,1618727.0,8856943.0,1923885,0.0,3810727,945767,2864960.0,31212396,25222782,7851.0,5940644,41119.0,1843422.0,2407.0,1048784.0,65728437
2018,626,3621656,122953,703912,631747.0,72165.0,1850564.0,163771.0,780456,3661.0,961485,172158,789327.0,3544577,2700412,0.0,782156,62009.0,500611.0,0.0,708254.0,9340244
2018,417,623914,155680,250006,0.0,250006.0,613.0,199997.0,17618,-62326.0,402442,34040,368402.0,945247,694095,0.0,230985,20167.0,192643.0,0.0,20772.0,2122692
2018,597,6761412,1282302,1435990,785275.0,650715.0,1872717.0,1838736.0,331667,-72899.0,748283,342647,405636.0,13496351,10713314,0.0,2757932,25105.0,239182.0,25146.0,86491.0,21283966
2018,539,59518163,30071866,10976862,4890405.0,6086457.0,6361670.0,11972628.0,135137,-1512331.0,18885545,2531572,16353973.0,61407990,48139363,50993.0,13060637,156997.0,1028545.0,170356.0,452346.0,139950614
2018,343,8175561,243381,1165025,592127.0,572898.0,5397793.0,1226689.0,142673,0.0,1071291,161125,910166.0,5590754,4296216,0.0,1281083,13455.0,159211.0,77467.0,81043.0,15155327
2018,135,1405698,110221,49621,0.0,49621.0,91871.0,574977.0,579008,9435.0,432046,139766,292280.0,5567887,4212266,6378.0,1378120,-28877.0,186121.0,0.0,170513.0,7771700
2018,158,5370218,1017496,275850,0.0,275850.0,385549.0,2357740.0,1333583,-988.0,2986840,725115,2261725.0,30510369,23773310,8000.0,6729059,0.0,1242730.0,2042156.0,2393284.0,44544609
2018,775,21409435,12060953,6672376,1830481.0,4841895.0,2027744.0,1.0,648361,-248021.0,7065735,862866,6202869.0,40538426,32878903,0.0,7166696,492827.0,1024503.0,-129655.0,1655144.0,71315567
2018,177,4769359,1022306,2107798,0.0,2107798.0,274749.0,579022.0,785484,125999.0,1074623,402600,672023.0,14964020,11660605,0.0,3302092,1323.0,0.0,29880.0,137537.0,21101418
2018,578,5232703,171271,697439,315050.0,382389.0,3806142.0,379807.0,178044,23972.0,422899,140774,282125.0,7779647,6119885,0.0,1651503,8259.0,418063.0,38132.0,137761.0,14053177
2018,416,2000458,185574,452244,0.0,452244.0,817638.0,59807.0,485195,-17210.0,3846637,185115,3661522.0,4200737,3282272,0.0,883993,34472.0,863712.0,0.0,339449.0,11233783
2018,561,8455402,2863594,1748523,351285.0,1397238.0,800948.0,2723819.0,318518,0.0,2129040,402093,1726947.0,19414137,15570133,7025.0,3807162,29817.0,59816.0,9790.0,170382.0,30238567
2018,62,608343,36038,74623,66.0,74557.0,0.0,455933.0,41749,0.0,159347,45751,113596.0,1398635,1084573,1447.0,311650,965.0,1569.0,6818.0,4528.0,2179240
2018,828,617248,100526,61931,0.0,61931.0,40629.0,369436.0,44726,0.0,381806,63188,318618.0,1966635,1538052,0.0,423764,4819.0,38634.0,10649.0,53012.0,3067984
2018,860,5580808,1061155,1224416,342451.0,881965.0,1926567.0,1246923.0,121747,0.0,851091,328670,522421.0,11892178,9401577,0.0,2490601,0.0,813021.0,50075.0,84578.0,19271751
2018,935,755483,179555,147555,0.0,147555.0,65684.0,353101.0,9588,0.0,298766,47215,251551.0,2719394,2112033,870.0,603858,2633.0,8016.0,4953.0,33174.0,3819786
2018,936,286101,16808,11222,0.0,11222.0,23272.0,212270.0,22529,0.0,268849,51348,217501.0,629266,486140,0.0,138766,4360.0,18714.0,0.0,122645.0,1325575
2018,986,814995,63356,17155,0.0,17155.0,5496.0,681169.0,47819,0.0,387146,47757,339389.0,2141454,1696034,0.0,444684,736.0,39067.0,241046.0,41849.0,3665557
2018,987,17069315,7872468,2702032,1033416.0,1668616.0,1476995.0,4263812.0,754008,0.0,1137946,485166,652780.0,19830473,15781240,2012.0,3980721,66500.0,974108.0,0.0,699732.0,39711574
2018,1021,691885,42697,29764,0.0,29764.0,4297.0,552858.0,62269,0.0,717769,113816,603953.0,1643731,1267993,19794.0,350580,5364.0,13203.0,10472.0,24107.0,3101167
2018,1085,347791,25590,55664,0.0,55664.0,502.0,119761.0,146274,0.0,120447,68374,52073.0,1063399,815986,9401.0,235008,3004.0,173317.0,1025.0,106392.0,1812371
2018,658,20241250,9725666,6417572,1016963.0,5400609.0,1372676.0,1867799.0,857537,0.0,1393864,604298,789566.0,41545383,33534933,,7496134,514316.0,0.0,0.0,63138.0,63243635
2018,353,781213,343834,106047,0.0,106047.0,8196.0,285990.0,37146,0.0,200419,53491,146928.0,5012301,3974692,0.0,972093,65516.0,0.0,0.0,10430.0,6004363
2018,323,863691,182885,37582,0.0,37582.0,8197.0,541996.0,93031,0.0,249491,182470,67021.0,5283566,4205246,0.0,1005514,72806.0,0.0,0.0,30024.0,6426772
2018,620,19016748,9095862,4838279,738646.0,4099633.0,2058955.0,2271859.0,751793,0.0,1738384,612390,1125994.0,46492468,37370578,0.0,8518751,603139.0,0.0,0.0,0.0,67247600
2018,384,5231660,711020,1509870,697600.0,812270.0,32873.0,1952492.0,1025405,-16832.0,1354176,1354176,0.0,29634147,24093633,0.0,5406812,133702.0,0.0,0.0,106622.0,36309773
2018,554,43914113,20540011,12210832,3346094.0,8864738.0,6521221.0,3475433.0,1166616,-131804.0,3362800,1621742,1741058.0,71663971,58631289,0.0,12972355,60327.0,1424759.0,0.0,582388.0,120816227
2018,209,1938208,131840,286367,0.0,286367.0,703833.0,696755.0,119413,31157.0,349977,82129,267848.0,2276423,1828625,219.0,447579,0.0,267340.0,28850.0,149171.0,5041126
2018,707,141680712,58135006,49359565,17398049.0,31961516.0,20112912.0,12285986.0,1787243,0.0,8558926,3675473,4883453.0,195887102,159099827,0.0,36298046,489229.0,0.0,0.0,60517.0,346187257
2018,395,525927,101843,272214,102080.0,170134.0,0.0,133341.0,18529,-7477.0,832216,102269,729947.0,3086963,2216494,112476.0,654800,103193.0,322616.0,55489.0,30653.0,4846387
2018,969,10751829,1972483,2424460,1216810.0,1207650.0,5530020.0,103971.0,720895,-60385.0,2344801,457787,1887014.0,6889967,4962798,49266.0,1646537,231366.0,353671.0,549923.0,930335.0,21760141
2018,1052,249139,0,767,0.0,767.0,0.0,204184.0,44188,0.0,33816,22654,11162.0,1128236,860884,0.0,267352,0.0,0.0,0.0,29.0,1411220
2018,739,301339121,162241177,80684678,20977730.0,59706948.0,35608376.0,18053533.0,4751357,0.0,33635933,9186349,24449584.0,360036911,284523235,0.0,75513676,0.0,0.0,0.0,36867.0,695048832
2018,613,107951994,60348581,20415757,5924532.0,14491225.0,17463382.0,8245318.0,1478956,0.0,6820998,2392176,4428822.0,161234711,129165557,0.0,32069154,0.0,0.0,0.0,32816.0,276040519
2018,593,66117935,32971965,14824166,2204574.0,12619592.0,11301486.0,6425580.0,594738,0.0,3212341,2191622,1020719.0,55684593,44616063,291119.0,10775508,1903.0,0.0,0.0,0.0,125014869
2018,704,166763981,68265822,52682133,14930395.0,37751738.0,26605686.0,17540605.0,1669735,0.0,5287293,5105941,181352.0,154476852,122809097,0.0,31667755,0.0,0.0,0.0,0.0,326528126
2018,686,138950480,47417758,45580719,12148096.0,33432623.0,37720353.0,6576979.0,1654671,-717477.0,14003604,3346298,10657306.0,120552977,96168356,0.0,24384621,0.0,4496137.0,102224.0,4015677.0,281403622
2018,257,11411258,2023627,3005955,0.0,3005955.0,5100874.0,937416.0,343386,44665.0,2912576,885112,2027464.0,15567621,11861077,38383.0,3668161,0.0,2513301.0,291926.0,57390.0,32798737
2018,494,2734762,113294,177879,87025.0,90854.0,2143002.0,269272.0,31315,1632.0,397065,184894,212171.0,2618566,1909213,31098.0,642025,36230.0,283281.0,72832.0,0.0,6108138
2018,681,27128504,26171799,0,0.0,0.0,0.0,526953.0,429752,-249123.0,9209315,796426,8412889.0,30406439,24273928,226679.0,5875774,30058.0,3789125.0,0.0,922689.0,71206949
2018,286,11496712,1319960,2583013,7479.0,2575534.0,6445633.0,948495.0,199611,-24508.0,2304210,407443,1896767.0,11315687,8333974,219514.0,2598965,163234.0,1676559.0,737368.0,1494909.0,29000937
2018,255,15199739,4636201,5752160,1842846.0,3909314.0,846314.0,3263271.0,701793,-141149.0,6782468,526259,6256209.0,13473084,10382164,9000.0,3070586,11334.0,932257.0,163760.0,9598739.0,46008898
2018,79,381521,6340,0,0.0,0.0,0.0,210630.0,164551,0.0,0,0,0.0,3571480,3066410,0.0,505070,0.0,0.0,0.0,130466.0,4083467
2018,81,463570,120269,58698,0.0,58698.0,43571.0,0.0,241032,0.0,620156,63258,556898.0,873186,702587,0.0,170599,0.0,33898.0,0.0,8988.0,1999798
2018,688,49974730,22116736,12654438,1802742.0,10851696.0,9931746.0,4936842.0,334968,0.0,3686441,1590980,2095461.0,88360581,69445283,1124416.0,17624609,166273.0,0.0,0.0,307727.0,142329479
2018,531,38593851,11963025,12385431,2341906.0,10043525.0,8806818.0,4307110.0,1131467,-18032.0,3875793,1202144,2673649.0,57705584,46608800,92329.0,10987143,17312.0,0.0,0.0,2958.0,100160154
2018,514,7690367,3463337,2325358,404048.0,1921310.0,810714.0,1012419.0,78539,0.0,587783,222023,365760.0,16421046,13005024,0.0,3416022,0.0,0.0,0.0,48390.0,24747586
2018,499,11290783,589418,6532414,4310643.0,2221771.0,0.0,3834692.0,334259,28971.0,2734789,453646,2281143.0,13429535,10396463,14510.0,2910251,108311.0,921365.0,4802.0,46119.0,28456364
2018,532,38326905,21744986,11601180,3029552.0,8571628.0,4505118.0,0.0,475621,0.0,4582895,1951028,2631867.0,58765495,47239127,0.0,11337390,188978.0,0.0,0.0,0.0,101675295
2018,190,3653630,570016,681275,61689.0,619586.0,0.0,2209116.0,193223,0.0,466913,458369,8544.0,13293727,10207304,0.0,3066065,20358.0,0.0,0.0,239984.0,17654254
